id,page_id,section_id,title,content,order
8577828a-c26b-5b76-81dc-b6488236757b,28fa5d5d-8dbd-5624-b370-c644c1a4c0b6,access-mapbox-library,Access Mapbox library ​,You can access the mapboxgl library with this code: wwLib.wwPlugins.mapbox.mapboxgl :,13
65c24c84-c2ea-5e18-bd9e-7f5d5199b4d1,9cf729e8-fd13-508b-aefd-3702b47426f6,npm,NPM ​,,1
de82b84a-09aa-5cc3-bebe-486711e4f515,9cf729e8-fd13-508b-aefd-3702b47426f6,add-plugin,Add plugin ​,"To start working with npm packages in your project, go to Plugins > Extensions :  This plugin will allow you to load popular utility libraries from npm and utilize them directly in the editor.",2
fc0aa205-1ec8-5057-bd40-9d613d42e7ca,9cf729e8-fd13-508b-aefd-3702b47426f6,plugin-limitations,Plugin limitations ​,"Any type of npm package can be installed, as long as it: is available on unpkg.com , and is packed in a UMD file, adds an instance to the window, and correctly instructs unpkg about what file to serve. However, it's crucial to understand that not all loaded packages will be functional. For the loaded library to be usable, it must be registered in the window. This import method is unique to each library, even though most libraries utilize this method. After adding a library, you must specify the name of the instance it exposes. This allows weweb to establish a connection and incorporate it into the no-code interface. In the example provided, the xlsx (or SheetJS) library can be accessed through the XLSX instance (in uppercase):  Most of the time, you'll find the instance name in the library documentation.",3
45177e2d-b588-5c78-9c59-53bb146cc0df,9cf729e8-fd13-508b-aefd-3702b47426f6,e-g-parse-a-csv,E_g_ parse a CSV ​,,4
52e1b281-6ca8-514d-bad5-a3ee986d1e58,9cf729e8-fd13-508b-aefd-3702b47426f6,code-snippets,Code snippets ​,"If you'd like to reproduce the exact same use case, here are the code snippets we used:",5
9787f30d-49ee-5e96-9262-bf19f0dc19e9,9cf729e8-fd13-508b-aefd-3702b47426f6,users-collection,users collection ​,,6
e86d302c-22bd-5c8a-86b3-d369cb70d4a5,9cf729e8-fd13-508b-aefd-3702b47426f6,csv-variable,csv variable ​,,7
7e3f256d-38b6-5e5a-bc42-d16d1eea1c64,9cf729e8-fd13-508b-aefd-3702b47426f6,e-g-generate-a-qr-code,E_g_ generate a QR code ​,"In this video, Ray Deck of StateChange uses WeWeb's NPM plugin to build a QR code generator:",8
91698478-cb84-5c26-b657-40cb73222c63,f487dd34-9e55-5ee4-964b-a7fb361e5906,openai,OpenAI ​,"You can find the OpenAI plugin in Plugins > Extensions :  With this plugin, you will be able to tap into all of OpenAI's products, including but not limited to: text completion, image generation, and chat completion, better known as chatGPT. In this article, we will explain how to setup the OpenAI plugin in WeWeb and give you a few real life examples to get you started. To fully leverage the WeWeb OpenAI plugin, make sure to take the time to learn more about how OpenAI's APIs work .",1
e5ced6e1-ce6a-5b2c-bf2f-fa5ec7cb05d2,f487dd34-9e55-5ee4-964b-a7fb361e5906,plugin-setup,Plugin setup ​,"When you add the OpenAI plugin to WeWeb, you will be invited to enter your OpenAI API key and, if you wish, you can add prompts at plugin level:  You may wonder why we added prompts in the plugin configuration. The answer is simple: this ensures your prompts are secure. Indeed, you could make API calls to OpenAI via our REST API plugin but you really shouldn't. Why? Because the calls you make with the REST API plugin are visible in the inspector of the user's browser. This is completely normal by the way. However, when you make an API call that requires a secret API key or includes sensitive data you want to keep private, it's crucial that you make calls through a backend. In the case of OpenAI, there are 2 pieces of information you want to key private: your secret API key, and your prompts.",2
944c7615-8962-5675-8fbf-42a76c62e2ce,f487dd34-9e55-5ee4-964b-a7fb361e5906,secured-prompts,Secured prompts ​,"When you build a product on top of AI, the value of the product is in the work you put in designing the system and prompts. That's why it's important that you protect that intelligence by adding your prompts at plugin level. Let's compare an API call made with the REST API plugin vs an API call made using WeWeb's native integration with OpenAI. First, let's make a request to OpenAI with a standard frontend API call: In the example above, you can see: in the Network tab of the user's browser, you can find the API request, look at the payload of the request, see the prompt we sent to OpenAI, and the private API key linked to our OpenAI account. Now, let's make a request to OpenAI using WeWeb's native integration. First, we'll want to define the prompts we want to keep private at plugin level: Then, we'll make the request using an OpenAI action in a Workflow: In the example above, you can see: in the Network tab of the user's browser, you can find the API request, look at the payload of the request, see the id of the prompt we configured at plugin level, but not its content So if we had put in a lot of work coming up with ""Propose a name for a {fill_in_the_blank}"" to make our product unique, we would be very happy we protected that prompt. Note that you can see the animal variable we included in our prompt and the value of that variable. That's completely fine since the user just filled out that information themselves. It's not confidential or proprietary information. Ok, now that we're clear on why we should keep our prompts secure, let's learn how to use OpenAI actions in Workflows.",3
ef517f4a-0347-5a0c-912a-f7f659cd4e78,f487dd34-9e55-5ee4-964b-a7fb361e5906,text-completion-example,Text completion example ​,"First, let's have a look at the text completion product. How does it work? In the words of OpenAI: ""You input some text as a prompt, and the model will generate a text completion that attempts to match whatever context or pattern you gave it."" You can ask a simple question like ""Write a tagline for an ice cream shop"" and it will return something like the answer in highlighted below:  But to leverage the true power of OpenAI, you'll often want to spend some time writing the perfect prompt with detailed instructions on the how you want the answer to look. Let's look at this example:  We go to the Open AI API playground We choose the Complete mode to use text completion We choose the text-davinci-003 model because it's the most recent at the time of writing We set the Temperature to 0 on a scale from 0 to 2 because we want the AI to be mathematical, not creative at all We set the Maximum length of the answer to 2000 characters because we don't want the answer to be restricted to the default 256 We write a prompt that asks OpenAI to return a regular expression patterns for emails in a certain format that we can easily reuse in our app to validate user inputs in an email field, i.e. the regular expression itself and an explanation of how it works We click on Submit Open AI returns an answer As you can see, a lot of thought went into the prompt: we said we wanted users to input email addresses we asked OpenAI to return the regular expression pattern in a specific format we asked OpenAI to include a text to explain how the regex was built So how would it work in WeWeb? Well, you would take the prompt you engineered in the OpenAI playground and copy it in the plugin:  To add a prompt, you'll need to click on Add item . For each prompt, you can add as many variables as you want. When you click on Add variable , a new variable will be added to your prompt content with the default {{var1}} value:  You'll want to give it a more descriptive name so that, when you build your API request to OpenAI, you remember what value is expected. In our Return Regex prompt above, we had a variable named {{need}} . When we configure the API call to OpenAI in a Workflow, it's easy for us to replicated what we had in the OpenAI API playground:  In the example above, you can see: we're making a request to OpenAI's Complete API based on the text-davinci-003 model using the Return Regex prompt we configured in the plugin binding the {{need}} variable we set in the plugin to a variable on our page with a maximum token of 2000 to ensure we get a reply, and a temperature of 0 to ensure that the reply is not creative To learn more about how to work with these settings, please refer to the OpenAI API documentation .",4
a50e4068-08a6-5ecf-8917-4ff4e4cfd721,f487dd34-9e55-5ee4-964b-a7fb361e5906,chat-completion-example,Chat completion example ​,"Now let's look at an example with OpenAI's chat completion features 🙂  Back in the OpenAI playground, we: changed the Mode to Chat gave the AI a personality and a few instructions simulated a user's first question submitted the question to get an answer from Open AI based on the system's answer, we decided to change a few settings, we chose the latest Model available to us, in this case gpt-4 increased the Temperature to 0.9 so the AI's answer would be more creative decreased the Maximum length to 150 tokens so the answer wouldn't be too long (it's not nice to scroll when you need a screenshot for the user docs ^^)",5
0be900f7-802a-5e6c-850e-ddb4f2436948,f487dd34-9e55-5ee4-964b-a7fb361e5906,chat-completion-system-configuration-in-weweb,Chat completion system configuration in WeWeb ​,"Once you're happy with your setup in the OpenAI playground, you can go back to the OpenAI plugin in WeWeb. Contrary to the Text completion use case, you won't need to add any prompts at plugin level since the end-users of the chat you build will be asking their own questions. However, you'll need to add the instructions you came up with to define the AI's System . In the example below, we copy / pasted the personality and instructions we want the chatGPT to follow:",6
8cebdf33-c9c2-5916-8728-a32453b264f5,f487dd34-9e55-5ee4-964b-a7fb361e5906,chat-completion-workflow-in-weweb,Chat completion workflow in WeWeb ​,"The first thing to understand when working with the OpenAI's chat completion API is that the API expects to receive a list of message and each message will contain several pieces of information. In developer terms, the chat completion API expects an array of objects :  What you can see in the screenshot above is that: the first item on the list is always the personality and instructions we defined as the system the rest of the list alternatives between messages from the user and answers from the AI assistant This is important because it tells us how we need to structure the input we send to chatGPT to get helpful results. In WeWeb, we'll create a workflow that does the following when a user asks a question: we update our list of messages with the user's question we send that list of messages to OpenAI when OpenAI answers, we update our list of messages with the AI's answer Three things to keep in mind: if we don't send the expected format (i.e. an array of objects), the API will return an error message, so we need to make sure we include the role and content of each message if we don't send the entire message sequence, the AI will not have the entire context of the conversation if we send the entire message sequence but don't follow the sequential order of the conversation, the AI will not have the right context Let's take a look at a simple example to make things clearer.",7
30a4d335-3bef-5d0d-9ece-68abaf07bba4,f487dd34-9e55-5ee4-964b-a7fb361e5906,step-1-update-a-messages-array-variable-with-the-user-s-input,Step 1 - Update a messages array variable with the user's input: ​,"Note that we are sending the information shown in the OpenAI documentation for a user message, i.e. {""role"": ""user"", ""content"": ""Who won the world series in 2020?""} Though you may have noticed that we don't include the first system message in our list of messages. This is because the messages variable will need to go back and forth in the frontend (i.e. the user's browser) every time a user asks a question to the AI. Instead, what we did is we defined the system in a secured prompt at plugin level and we'll call that system in step 2. That way, its content will not be visible in the user's navigator like the list of user and AI messages:",8
abc13647-5050-55ed-b8fd-b337912ee74f,f487dd34-9e55-5ee4-964b-a7fb361e5906,step-2-make-a-request-to-openai-s-api,Step 2 - Make a request to OpenAI's API: ​,This screenshot shows us that: our second action in the workflow uses the chat completion action of the OpenAI plugin with the gpt-4 model with the system we defined in WeWeb's OpenAI plugin secured prompts and sends it the messages variable we have in our project and updated in step 1,9
535c2f94-0e3c-57d8-b241-fa7a259129b1,f487dd34-9e55-5ee4-964b-a7fb361e5906,step-3-–-update-the-messages-variable-with-the-ai-s-answer,Step 3 – Update the messages variable with the AI's answer ​,"That's it! You should be good to go 🙂 To learn more about how to use OpenAI's Chat completion in WeWeb, we recommend reading OpenAI's API documentation and reverse-engineering WeWeb's TemplateGPT project:",10
35a59527-ab7d-5b9e-9295-c4e613778649,4a23b24a-9ba2-5728-b618-3810e4c72755,pwa-plugin,PWA plugin ​,"The PWA plugin enhances your WeWeb projects by transforming them into fully-functional Progressive Web Applications. This plugin introduces advanced features such as: vibration, motion sensors, notifications, native share, and geolocation capabilities.",1
5553b530-17a0-51cd-a15c-4fe2a3187837,4a23b24a-9ba2-5728-b618-3810e4c72755,pre-requisites,Pre-requisites ​,"Before using the PWA plugin, ensure you've enabled mobile app features in WeWeb. Refer to our mobile app features guide guide for instructions.",2
1ab99c4e-c8e5-5881-a437-a67ab03cb125,4a23b24a-9ba2-5728-b618-3810e4c72755,installation,Installation ​,"Navigate to Plugins > Extensions > PWA in your WeWeb project. Add the PWA plugin. No additional setup is required!  Once installed, you can use PWA actions in your workflows. Each action is tagged with supported mobile platforms (Android and/or iOS).",3
4f416337-d11e-58fd-ba3c-997b9d4e13de,4a23b24a-9ba2-5728-b618-3810e4c72755,add-to-home-screen,Add to Home Screen ​,"This action allows users to install your PWA on Android devices, making it accessible from the home screen like a native app. In the example below, we added a button and triggered a workflow that installs the app on click: Add a button that triggers a workflow on click  Add the Add to Home Screen action  If anyone clicks on the button now, they will be able to add the application to the home screen.",4
39365a98-5aad-588f-b0c9-75faf829891f,4a23b24a-9ba2-5728-b618-3810e4c72755,how-it-works,How it works ​,"Websites meeting PWA criteria (manifest file, service worker) can offer installation. Learn how to enable PWA in a WeWeb app . The action prompts Android users to add the PWA to their device's home screen. The PWA opens in a standalone window without browser UI.",5
c5e80163-9a54-5661-9754-f9532db22c22,4a23b24a-9ba2-5728-b618-3810e4c72755,geolocate,Geolocate ​,The Geolocate action accesses the user's geographical location.,6
0baf6b33-5165-5b9b-bd86-3c5b0b925c8c,4a23b24a-9ba2-5728-b618-3810e4c72755,usage,Usage ​,"Triggers a browser permission prompt for location access. Accesses device location services (GPS, Wi-Fi, cellular networks).",7
947894ed-d416-5f98-9231-aa28b116df6e,4a23b24a-9ba2-5728-b618-3810e4c72755,use-cases,Use cases: ​,Location-based services or content Customized user experiences Mapping and navigation features Location tagging for posts or photos,8
c21aecf7-b36b-5ca7-a56e-05eb400ae241,4a23b24a-9ba2-5728-b618-3810e4c72755,implementation,Implementation ​,"Add the Geolocate action to a workflow (e.g. on app load or page load or on click of a button)  If we test the action, we will get a timestamp and the user’s current coordinates:  Use a Change variable value action to store the result of the Geolocate action, which includes: a coords object: the device's geographical position, and a timestamp : the date and time of when the location was obtained.",9
10becea1-1497-503a-ad63-2eb4f32de513,4a23b24a-9ba2-5728-b618-3810e4c72755,share,Share ​,Enables users to share text and URLs using the device's native sharing mechanism.,10
6437a4f1-9dad-5402-b111-482c93dc2a78,4a23b24a-9ba2-5728-b618-3810e4c72755,functionality,Functionality: ​,"Opens the device's built-in share menu. Users can choose from available sharing options (messaging apps, email, social media).",11
a5294fbd-722e-53f4-b826-833f518e5870,4a23b24a-9ba2-5728-b618-3810e4c72755,implementation-1,Implementation: ​,Add a Share button to your page.  Create a workflow triggered by the button click. Include the Share action with the following fields: Title : Main headline for social media shares Text : Description under the title URL : Web address to be shared,12
b9ac0c06-92a8-5d43-b10d-6cdc2b817060,4a23b24a-9ba2-5728-b618-3810e4c72755,vibrate,Vibrate ​,Causes Android devices to vibrate based on a specified pattern.,13
b88a91eb-71ab-51a2-afcf-74c8b03867c1,4a23b24a-9ba2-5728-b618-3810e4c72755,use-cases-1,Use cases ​,Notification systems (e.g. vibrate when user receives new message) Error management (e.g. vibrate if user login failed) Mobile gaming (e.g. vibrate when user attemps forbidden move),14
01d29ee9-90b2-5fe0-a571-468c02181e4a,4a23b24a-9ba2-5728-b618-3810e4c72755,implementation-2,Implementation: ​,"Add the Vibrate action to a workflow (e.g. triggered by a realtime event like a database change or a user attempting a forbidden move in a chess game) Define a vibration pattern as an array of numbers: Odd-indexed elements (including the first) specify vibration periods in milliseconds. Even-indexed elements specify pause periods in milliseconds.  Example: [200, 100, 300, 200] 200ms vibration 100ms pause 300ms vibration 200ms pause",15
97704b43-c5e7-5e65-833d-1eead9771491,4a23b24a-9ba2-5728-b618-3810e4c72755,show-notification,Show Notification ​,Presents alerts and updates to users.,16
2df07186-476b-5f9f-aa6c-ad028ef51cca,4a23b24a-9ba2-5728-b618-3810e4c72755,when-will-it-work,When will it work: ​,app closed ❌ app in use ✅ app opened but screen locked ✅ app opened in the background ✅,17
7cf93a7d-5e06-5950-a0c1-456f9abab9ef,4a23b24a-9ba2-5728-b618-3810e4c72755,implementation-3,Implementation: ​,Add the Show notification action to your workflow. Configure the following fields: Title : Main headline of the notification Body : Detailed content Icon URL : URL of a small icon (optional) Image URL : URL of a larger image (optional) Tag : Identifier for grouping or replacing notifications Data : Additional JSON-formatted data Vibration Pattern : Array of numbers defining vibration behavior,18
9feb9077-61e6-5014-97b8-86f6a674dd6a,4a23b24a-9ba2-5728-b618-3810e4c72755,recommended-dimensions-for-icon-and-image-urls,Recommended dimensions for icon and image URLs: ​,width around 300px height around 200px (this idea is to have a landscape format) Avoid images wider than 1500-2000px The image size should not exceed 1-2MB,19
cf671b96-d1a3-577b-9ad5-3d16d14a441f,4a23b24a-9ba2-5728-b618-3810e4c72755,device-motion,Device Motion ​,"There are two actions for web-apps to access your phone's movement data: Request Motion Permission : Asks for the user's consent to access motion data, ensuring privacy and security. Listen Device Motion : If permission is granted, this action captures real-time data from the user's phone sensors (mainly accelerometer and gyroscope) to respond to the device's movements.",20
7e144698-f6db-52fd-9faf-51b6b41d3312,4a23b24a-9ba2-5728-b618-3810e4c72755,use-cases-2,Use cases ​,Step counter Mobile gaming Augmented reality apps,21
e065ccd8-6209-5052-b373-e706a11103c6,4a23b24a-9ba2-5728-b618-3810e4c72755,implementation-4,Implementation: ​,"For the Start button of the step counter app, we could trigger a workflow with those two actions:  As an example, we might add a Change a variable action to update a stepCount variable based on motion data available in the From PWA section of variables.  In the context of a fitness app, these properties can be used to create features such as step counting, distance estimation, and basic fitness tracking. While not as accurate as dedicated devices, they can add functional elements to your app. The possibilities of what you can do with device motion are endless! Learn more about device motion properties .",22
6fa913ab-0557-5e8e-b638-f337cbdc72fb,4a23b24a-9ba2-5728-b618-3810e4c72755,additional-device-information,Additional Device Information ​,"The PWA plugin also provides access to various device information:  battery : This object provides information about the battery status of the device on which the PWA is running. It includes details such as the battery - level and whether the device is charging. deviceInfo : Provides general information about the device itself, such as the model, operating system, and other hardware details, including brand/model. network : Offers details about the network status of the device, such as whether the device is connected to the internet, the type of connection (Wi-Fi, cellular). pageVisibility : This variable shows if the PWA page is visible to the user. If it's true, the page is open and visible in the foreground. If it's false, the page is in the background or the device screen is off.",23
d7b1e130-524b-5080-a426-da98f933c343,4a23b24a-9ba2-5728-b618-3810e4c72755,conclusion,Conclusion ​,"The PWA plugin significantly enhances your WeWeb projects, bringing them closer to native app functionality. By leveraging these features, you can create more engaging and responsive web applications that take full advantage of mobile device capabilities.",24
1479a488-e10f-56b9-beef-53a63e69063d,75c85a68-82f3-5657-8edb-93e4783a3d74,segment,Segment ​,"Segment is platform that simplifies the management of tracking codes and tags on websites, enabling efficient data collection and integration with analytics and marketing tools. The Segment plugin in WeWeb allows for easy integration in any WeWeb project, and to trigger tracking events from no-code workflows. With the Segment plugin, you can: Track pageviews of your web app in a fgew clicks, Trigger custom events from no-code workflows Identify users from no-code workflows",1
fef0053d-62a9-57a3-a38c-1c51889cbcc5,75c85a68-82f3-5657-8edb-93e4783a3d74,add-plugin-to-project,Add plugin to project ​,"To add Segment to your project, go to Plugins > Extensions :  Then, you’ll be prompted to enter your project write key :  You'll find your write key in your Segment project snippet. Indeed, you need to use a JavaScript source in Segment to use in a WeWeb app:  Once saved, the Segment plugin is now added to your project!",2
486d3a22-b09d-5499-877d-9672bc86348a,75c85a68-82f3-5657-8edb-93e4783a3d74,use-plugin-in-workflows,Use plugin in workflows ​,"Pageviews are tracked by default, nothing to do on your side. To track user interactions, you can use the Track action in workflows:  The only required parameter for this action is the event name . You can add as many key/value pairs as you want, which are bindable (you can also bind the whole object).  This object will be sent to Segment as the properties object of the event. You can test your events in the editor, and you’ll see them in the Segment debugger:  To track user logins and signups, you can use the Identify action in workflows. The only required parameter for this action is the user id , but you can also add as many key/value pairs as you want, which are bindable (you can also bind the whole object). What we would recommend is to login the user using the Login action, and then identify the user using the Identify action, so that you can actually use the current user data to do your bindings:  For the other events, such as alias or screen , the process is the same. You can refer to Segment's docs for more information on these events.",3
fe566904-8469-5e9b-9884-c6d10c8f9503,096c315a-6f8f-5d23-8d84-14c82478d006,sound,Sound ​,,1
f66c6738-b433-5127-8d97-e97cc898ea45,096c315a-6f8f-5d23-8d84-14c82478d006,add-plugin,Add plugin ​,"To build audio features in your WeWeb app, add the Sound plugin from the Plugins > Extensions menu:",2
014cfb44-52e4-55cd-ae91-6e6eafe60a92,096c315a-6f8f-5d23-8d84-14c82478d006,sound-element-template,Sound element template ​,"When you add the Sound plugin, you will have the option to also add a ready-made sound template element:  While the sound template element is fully customizable, it comes with pre-built workflows and bindings that will get you up and running in no time.",3
52a88ccb-f319-593a-a87b-1bcd6538cc4f,096c315a-6f8f-5d23-8d84-14c82478d006,access-workflow-actions,Access workflow actions ​,"Once added to a project, the Sound plugin gives you access to a number of no-code workflow actions to load, play, pause, stop audio files and more. Simply create a workflow, and search for ""sound"" to view all the actions available:",4
c0396bb4-1310-57ce-9de1-61c486c2bc7f,096c315a-6f8f-5d23-8d84-14c82478d006,load-sound,Load sound ​,"To load a sound in a WeWeb app, you will need to: create a workflow with a ""Load sound"" action give the sound a unique ID provide a URL where the audio file can be found",5
c6c501eb-f5ea-5c91-bf4a-b820930d65c9,096c315a-6f8f-5d23-8d84-14c82478d006,sound-variable,Sound variable ​,"Once you load a sound with a unique id, you will be able to access that sound's variable in the data explorer:  That variable includes helpful information including: isPlaying – whether the sound is currently being played or not, totalTime – how long the sound lasts (in seconds), currentTime and currentTimePercent : – the position of where the sound is at the moment (in seconds or percentage) You can react to this information to build your own custom audio player. In the example below, you can see we bound a progress bar element to the currentTimePercent value of our audio file:",6
ef7a3578-d798-5e90-9fbe-611e89f789c8,096c315a-6f8f-5d23-8d84-14c82478d006,sound-options,Sound options ​,"When you load a sound, it will come with default options:  To customize these values, you can either bind the Options to an array of objects or click on Add item to add a key value pair. In the example below, we set the loop value to true :  As a result, the sound was loaded with the proper loop value and, if the user plays the sound, the audio file will be played on repeat.",7
cd278613-3a7b-5eb3-bd51-aeecddaef2ea,096c315a-6f8f-5d23-8d84-14c82478d006,sound-metadata,Sound metadata ​,"When you load a sound, you can add metadata. This can be anything you want. In the example below, we added three fields: a cover album image, a song title, and an artist name:  As a result, we can bind that information to the audio player on our WeWeb page:",8
ebbb2802-196e-5ac8-a02a-8f3d51338aaa,096c315a-6f8f-5d23-8d84-14c82478d006,unload-sound,Unload sound ​,"To maintain a responsive and efficient user experience, trigger the Unload sound action when a sound is no longer relevant. For example, when transitioning between pages or when switching to a different section of your application.",9
070867a9-da56-5550-a84e-6e2c6d1ce4fb,2530f4ac-a0a0-55a1-9002-8a8f2a59003e,stripe,Stripe ​,Let's see how you can setup Stripe in WeWeb so that your web-app users can make payments.,1
3695f69f-1097-5356-8c6f-9920415cb822,2530f4ac-a0a0-55a1-9002-8a8f2a59003e,configure-the-plugin,Configure the plugin ​,"To add the Stripe Plugin to your WeWeb project, go to the Plugins > Extensions menu:  Once you have added the Stripe Extension, you will be invited to set it up with your production API keys:",2
d7dda8f9-43c2-5be7-a2e7-7aacb9384cbd,2530f4ac-a0a0-55a1-9002-8a8f2a59003e,add-a-payment-form,Add a payment form ​,"Once you have set up the Stripe plugin, you will have access to the payment form element. To display a Stripe payment form on your web app, you'll need to add a Form Container with a submit button:  Then, you'll want to remove the input so you're only left with the button element and add the Stripe - Payment element inside the form container you added above:  In the Stripe payment element's Settings , you'll need a client secret:",3
23274367-a965-5204-ab4e-a27d17dd1116,2530f4ac-a0a0-55a1-9002-8a8f2a59003e,create-client-intent-client-secret-workflow,Create client intent & client secret workflow ​,"To get a client secret, we first need to create a client intent. We do this by creating a workflow that triggers on page load. In the first step, we create a payment intent, decide which payment methods the client can use and which Stripe products they can purchase (the Price ID will come from your Stripe account):  We will then test Action 1 because we need to bind its result in Action 2. In step two, we setup a Change variable value action to update a payment_intent_client_secret variable (type Query) with the value of client_secret in the result of the previous action:  Once our workflow triggered on page load is complete, we will go back to our Stripe - Payment element and bind the payment_intent_client_secret variable to the Client secret setting:",4
f1b1f12a-d37c-554a-9e32-27b204804fb0,2530f4ac-a0a0-55a1-9002-8a8f2a59003e,confirm-payment-workflow,Confirm payment workflow ​,"Finally, on the form container, we will trigger a workflow On submit to confirm the payment action and redirect the user to a checkout page when they submit the payment form:",5
a0e8bbbe-e8c1-57a2-96ac-acf2021c2a81,2530f4ac-a0a0-55a1-9002-8a8f2a59003e,fake-payment,Fake payment ​,"In order to move forward with the tutorial, you will need to fake a payment intent with a fake card. Read more about simulating payments in the Stripe documentation . Once you've entered fake payment details, you can submit the form to trigger the workflow:  You should be redirected to the checkout page.",6
abe865e5-e952-5bfb-ae4d-f53f7223dd4a,2530f4ac-a0a0-55a1-9002-8a8f2a59003e,add-a-checkout-page,Add a checkout page ​,"On the checkout page, we'll create a workflow that triggers on page to retrieve the user's payment intent:",7
3ea1bc6a-9660-5989-80a2-a8344b012c21,2530f4ac-a0a0-55a1-9002-8a8f2a59003e,action-1-retrieve-the-payment-intent,Action 1: Retrieve the payment intent ​,"We will add the Retrieve payment intent action and bind this to the payment_intent_client_secret variable we created earlier. It will look something like this:  If you've named your variable correctly and faked a payment with a fake Stripe card, you should be able to see the the payment_intent_client_secret query string in the URL, which is retrieved by WeWeb in the payment_intent_client_secret variable:",8
be3931be-ba49-5ea8-b8bd-c60c394cfcc1,2530f4ac-a0a0-55a1-9002-8a8f2a59003e,action-2-store-the-payment-intent,Action 2: Store the payment intent ​,"After testing Action 1, we will create an Action 2 to store the payment intent in a variable of type Object. We will choose a Change variable value action and bind it to the result of the previous action in the workflow:  Again, we need to test this action if we want to update the variable. Then, we could use the information from the variable to style the checkout page. For example:",9
e8a1c6dc-3cbc-572e-af5f-10492fb8182b,2530f4ac-a0a0-55a1-9002-8a8f2a59003e,before-publishing,Before publishing ​,"When you publish your application, the Stripe - payment element will not be rendered on the page by default because it can only be rendered if a payment intent is found and, when the browser first loads the page, the client intent will not have been created yet. In order to ensure the Stripe payment element is rendered on the page, you'll need to bind it's Conditional rendering setting to the payment_intent_client_secret variable:  That way, when the workflow is triggered on page load and the payment intent variable updated with the client secret, the Stripe payment element will be rendered on the page.",10
d8b4c61a-3999-5602-aa03-8eb9c9144bd9,2530f4ac-a0a0-55a1-9002-8a8f2a59003e,video-mini-course,Video Mini-Course ​,"If you want to dig deeper and learn how to develop a full Stripe payment system in WeWeb, you can watch our YouTube series on the topic: How to Implement Stripe Checkout in a WeWeb app How to Implement Stripe Subscriptions in a WeWeb app How to Implement Stripe Elements in a WeWeb app",11
f9cedf50-3ba9-5921-a23a-b1af5b113c8a,d73eb3f9-c914-5071-87c2-2fe4d14b57f9,weweb-email,WeWeb Email ​,,1
87f309a6-81b4-5882-bde0-82ac9ec0175f,d73eb3f9-c914-5071-87c2-2fe4d14b57f9,add-plugin,Add plugin ​,"To start working with the WeWeb Email plugin, go to the Plugins > Extensions menu:",2
bead7879-e18b-5c69-9600-75cbff20288f,d73eb3f9-c914-5071-87c2-2fe4d14b57f9,send-email,Send email ​,"Once you've added the WeWeb Email plugin to your project, you will have access to the Send an email no-code workflow action:",3
79471fd5-8028-586d-a152-be832e43ef32,d73eb3f9-c914-5071-87c2-2fe4d14b57f9,plugin-limits,Plugin limits ​,"The WeWeb Email plugin was developed to allow you to add an email component to your app quickly and securely at the beginning of a project . This plugin will let you send an email through an action in a workflow. However, as your project grows, you will quickly feel limited because: you can't customize the sender, you can only send text, and a maximum of 10 emails/hour. As you scale your app, you will want to transition to a dedicated email integration via your backend. For example, you could work with Xano's Sendgrid extension or configure Supabase to send emails. No matter what backend and email service you choose, you will be able to use WeWeb workflows to trigger those emails.",4
56fb2d61-6fda-5032-a1bc-1fd75d2717d6,5c83fc66-4fa3-5227-9fa2-67cc68abbf85,intro-to-plugins,Intro to plugins ​,"Plugins are native integrations developed by WeWeb, designed to help you extend your app's functionality by seamlessly connecting to third-party services or adding custom features. They are available under 3 categories: Data sources are used to interact with data through third-party services like Xano, Supabase, a REST API, etc. Authentication are used to authenticate users in your app through third-party services like your company's bespoke token-based auth, OpenID, Xano Auth, etc. Extensions are used to add custom features to your app like maps, charts, payments, etc.",1
36f18aab-a6e0-5eaa-8a01-c3bc2b75f3b8,5c83fc66-4fa3-5227-9fa2-67cc68abbf85,how-to-add-a-plugin,How to add a Plugin ​,"To add a plugin, go to Plugins , select a plugin category and the plugin you want to add, then click on the Add button:  Notice that, when the Plugins panel is open, you will find: the list of installed plugins (which you can click on to configure or remove), the list of all available plugins by category, and when applicable, a help text to learn more about the plugin currently selected",2
24c254b2-cf8d-5838-99bf-9b50d4f5f957,5c83fc66-4fa3-5227-9fa2-67cc68abbf85,available-plugins,Available Plugins ​,Here is a list of all the available plugins inside WeWeb.,3
67a5d149-0721-5f97-96ea-51c8185ec7f0,5c83fc66-4fa3-5227-9fa2-67cc68abbf85,data-sources,Data sources ​,"The data sources are the plugins that you can use to connect to third party services, and to fetch data from them. You can find them under the Data sources tab. Currently available data source plugins include: Supabase : to connect to a Supabase database. Documentation is available here . REST API : to connect to any REST API . Documentation is available here . Xano : to connect to a Xano database. Documentation is available here . Airtable : to connect to an Airtable base. Documentation is available here . Google Sheets : to connect to a Google Spreadsheet . SQL : to connect to a SQL database . Documentation is available here JavaScript : to connect to APIs using JavaScript and the Axios library. GraphQL : to connect to a GraphQL API . SOAP : to connect to a SOAP API . RSS Feed : to connect to an RSS Feed . Algolia : to connect to an Algolia index. Documentation is available here . Strapi : to connect to a Strapi content management system. Ghost : to connect to a Ghost content management system.",4
